17:00,43,الثالث عشر,null,ما حكم تخصيص أحد الأبناء بالهبة دون غيره؟ ,فقه
17:00,44,الرابع عشر,null,اذكر اثنين من الحقوق المتعلقة بالتركة.,فقه
17:00,45,الخامس عشر,null,هل يجوز خطبة المسلم على خطبة أخيه الذي أجيب لطلبه؟ مع ذكر الدليل. ,فقه
17:00,46,السادس عشر,null,اذكر ثلاثاً من شروط إجابة دعوة وليمة العرس.,فقه
17:00,47,السابع عشر,null,ما حكم المطلقة قبل الدخول بها؟,فقه
17:00,48,الثامن عشر,null,ما حكم الجناية على النفس؟ وما دليل ذلك من القرآن الكريم.,فقه
17:00,49,التاسع عشر,null,ما هي الجناية على ما دون النفس؟ وما دليل وجوب القصاص في هذه الحالة من السّنة؟,فقه
17:00,50,العشرون,null,ما حدّ القذف، وما الحكمة منه؟,فقه
16:00,51,الواحد والعشرون,null,ما حكم المخدرات والاتجار بها؟,فقه
16:00,52,الثاني والعشرون,null,ما حكم الشفاعة في حد السرقة؟,فقه
16:00,53,الثالث والعشرون,null,ما أنواع المعاصي التي توجب التعزير؟,فقه
16:00,54,الرابع والعشرون,null,ما حكم المُكره الذي نطق بما يوجب ردته؟ وما الدليل؟,فقه
16:00,55,الخامس والعشرون,null,ما الخيارات التي يخيّر فيها الشخص عند كفارة اليمين؟ ,فقه
16:00,56,السادس والعشرون,null,ما حكم الحلف بغير الله تعالى؟ وما الدليل؟,فقه
16:00,57,السابع والعشرون,null,ما حكم النذر الذي يُقدَّم للأموات؟,فقه
16:00,58,الثامن والعشرون,null,ما الأشياء التي يُكره أكلها في مجامع الذكر والعبادة؟,فقه
16:00,59,التاسع والعشرون,null,ما حكم الذبح بآلة غير قاطعة؟,فقه
16:00,60,الثلاثون,null, هل يجوز للشاهد أن يشهد بما لا يعلم؟ وما الدليل؟,فقه
17:00,31,الأول,null,آية يخبر الله عز وجل فيها نبيه بأنه قد أنزل عليه آيات بينات تحصل بها الهداية لمن استهدى وإقامة الحجة على من عاند، وهي في الوضوح والدلالة على الحق قد بلغت مبلغا عظيما، ووصلت إلى حالة لا يمتنع من قبولها إلا من فسق عن أمر الله، وخرج عن طاعته. ما هي هذه الآية؟,تفسير
17:00,32,الثاني,null,ما هي الآية التي نزلت جواباً لسؤال بعض الصحابة للنبي صلى الله عليه وسلم: يا رسول الله! أقريب ربنا فنناجيه، أم بعيد فنناديه؟ فنزلت هذه الآية لأن الله سبحانه وتعالى هو الرقيب الشهيد، المطلع على السر وأخفى، فهو قريبٌ أيضا من داعيه بالإجابة؟.,تفسير
17:00,33,الثالث,null,ما هي الآية التي يخبر الله فيها عن أكلة الرّبا، وسوءِ مآلهم وشدّة منقلبهم، وأنهم لا يقومون من قبورهم يوم نشورهم إلا كما يقوم الذي يصرعه الشيطان بالجنون، فيقومون حيارى سكارى مضطربين، متوقعين لعظيم النكال وعسر الوبال؟,تفسير
17:00,34,الرابع,null,ما هي الآية التي يمدح الله فيها هذه الأمة ويخبر أنها خير الأمم التي أخرجها الله للناس، وذلك بتكميلهم لأنفسهم بالإيمان المستلزم للقيام بكل ما أمر الله به، وبتكميلهم لغيرهم من الأمم بالأمر بالمعروف والنهي عن المنكر المتضمن دعوة الخلق إلى الله؟,تفسير
17:00,35,الخامس,null,ما هي الآية التي يذكر الله فيها أن كل من أطاع رسول الله في أوامره ونواهيه فقد أطاع الله تعالى، لكونه لا يأمر ولا ينهى إلا بأمر الله وشرعه، ووحيه وتنزيله؟,تفسير
17:00,36,السادس,null,"آيةٌ يخبر الله فيها أنه الغني عن العالمين، وأنه من يرتد عن دينه فلن يضر الله شيئاً، وإنما يضر نفسه، وأن لله عبادًا مخلصين، ورجالًا صادقين، قد تكفل الرحمان الرحيم بهدايتهم ووعد بالإتيان بهم، وأن من أجلّ صفاتهم  أن الله يحبهم وهم يحبونه. 
ما هي هذه الآية؟",تفسير
17:00,37,السابع,null,ما هي الآية التي ذكر الله فيها أنه لا أعظم ظلما وعنادا، ممن كان فيه أحد الوصفين، فكيف لو اجتمعا، افتراء الكذب على الله أو التكذيب بآياته التي جاء بها المرسلون، فإن هذا أظلم الناس، والظالم لا يفلح أبدا؟,تفسير
17:00,38,الثامن,null,آيةٌ ذكر الله فيها أنّ الجزاء على الأعمال، وأن الوزن يوم القيامة يكون بالعدل والقسط، الذي لا جور فيه ولا ظلم، فمن رجحت كفة حسناته على سيئاته، فيكون من الناجين من المكروه المدركين للمحبوب، الذين حصل لهم الربح العظيم والسعادة الدائمة. ما هي هذه الآية؟ ,تفسير
17:00,39,التاسع,null, ما هي الآية التي يأمر الله تعالى فيها عباده المؤمنين بالشجاعة الإيمانية والقوة في أمره والسعي في جلب الأسباب المقوية للقلوب والأبدان، ونهاهم فيها عن الفرار إذا التقى الزحفان أي في صف القتال وتزاحف الرجال؟.,تفسير
17:00,40,العاشر,null,آية كريمة تعد أعظم دليل على وجوب محبَّة الله ورسوله، وعلى تقديمهما على محبَّة كلِّ شيء، وعلى الوعيد الشديد والمَقت الأكيد على مَنْ كان شيءٌ من الأهل والأولاد والأموال وبقية المذكورات في الآية أحبَّ إليه من الله ورسوله وجهادٍ في سبيله. ما هي هذه الآية؟,تفسير
16:00,41,الحادي عشر,null,ما هي الآية التي تخبرنا أن الله تعالى إذا منّ على قوم بالهداية، وأمرهم بسلوك الصراط المستقيم فإنه تعالى يتمم عليهم إحسانه، ويبين لهم جميع ما يحتاجون إليه، فلا يتركهم ضالين جاهلين بأمور دينهم، وفي هذا دليل على كمال رحمته وأن شريعته وافية بجميع ما يحتاجه العباد في أصول الدين وفروعه؟.,تفسير
16:00,42,الثاني عشر,null,"آية دلّت على حث سيدنا شعيب قومه على إخلاص العبادة لله وحده ونهيهم عن إنقاص المكيال والميزان.
فما هي هذه الآية؟",تفسير
16:00,43,الثالث عشر,null,آية ذكر الله فيها أن قصص الأنبياء والرسل مع قومهم عبرة، يعتبر بها أهل الخير وأهل الشر، وأنَّ مَن فعل مثلَ فعلهم؛ ناله ما نالهم من كرامة أو إهانة، ويعتبرون بها أيضًا ما لله من صفات الكمال والحكمة العظيمة، وأنَّه الله الذي لا تنبغي العبادة إلاَّ له وحده لا شريك له. ما هي هذه الآية؟,تفسير
16:00,44,الرابع عشر,null,آية ورد فيها أن جميع الأرزاق وأصناف الأقدار لا يملكها أحد إلا الله، فخزائنها بيده، يعطي من يشاء ويمنع من يشاء بحسب حكمته ورحمته الواسعة. ما هي هذه الآية؟,تفسير
16:00,45,الخامس عشر,null,"إن ربكم سبحانه وتعالى مطلع على ما أكنته سرائركم من خير وشر، وهو لا ينظر إلى أعمالكم وأبدانكم، وإنما ينظر إلى قلوبكم وما فيها من الخير والشر.
في أيّ آيةٍ ورد ذكر هذا المعنى؟",تفسير
16:00,46,السادس عشر,null,"آية ذَكَرَ الله فيها أنَّه يزيد المهتدين هدايةً من فضلِهِ عليهم ورحمتِهِ، كما بين فيها أن الأعمال الباقية التي لا تنقطع إذا انقطع غيرها، ولا تضمحلُّ من صلاة وزكاة وصوم وغير ذلك خيرٌ عند الله ثوابها وأجرها، وكثيرٌ للعاملين نفعها وردُّها.
في أيّ آيةٍ ورد ذكر هذا المعنى؟",تفسير
16:00,47,السابع عشر,null,آية يخاطب فيها الله الناس كافة بأن يتقوا ربهم الذي رباهم بالنعم الظاهرة والباطنة، فحقيق بهم أن يتقوه بترك الشرك والعصيان، ويمتثلوا أوامره ما استطاعوا، والإخبار بأهوال القيامة مما يعينهم على ذلك. ما هي هذه الآية؟,تفسير
16:00,48,الثامن عشر,null,آية احتوت على أعظم قول على الإطلاق يسمعه المجرمون في التخييب والتوبيخ، والذل والخسار والتأييس من كل خير والبشرى بكل شر، وهذا الكلام والغضب من الرب الرحيم أشد عليهم وأبلغ في نكايتهم من عذاب الجحيم، حيث يُمنعون من مخاطبة الله عز وجل وسؤاله. ما هي هذه الآية؟,تفسير
16:00,49,التاسع عشر,null,آية اشتملت على قول النبي صلى الله عليه وسلم مناديًا لربِّه وشاكيًا إليه إعراض قومِهِ عمَّا جاء به ومتأسفًا على ذلك منهم، ذاكرًا بأنّ من أرسله الله لهدايتهم وتبليغهم قد أعرضوا عن القرآن وهجروه وتركوه، مع أنَّ الواجب عليهم الانقيادُ لحكمه والإقبال على أحكامه والمشي خلفه. ما هي هذه الآية؟,تفسير
16:00,50,العشرون,null,في أي آيةٍ يخبر الله تعالى النبي محمدا صلى الله عليه وسلم أنه لا يقدِرُ على هداية أحدٍ، ولو كان من أحبِّ الناس إليه؛ فإنَّ هذا أمرٌ غيرُ مقدور للخلق، وإنَّما ذلك بيد الله تعالى؛ يهدي مَنْ يشاء وهو أعلم بِمَنْ يَصْلُحُ للهداية فيهديه ممَّن لا يَصْلُحُ لها فيبقيه على ضلاله؟,تفسير
15:00,51,الواحد والعشرون,null,آية يأمر الله تعالى فيها الناس بتقواه، ويستلِفتُهم لخشية يوم القيامة، اليوم الشديدِ الذي فيه كلُّ أحدٍ لا يهمُّه إلاَّ نفسُهُ، ولا يجزي فيه أحدٌ عن غيره شيئًا؛ لا يزيدُ في حسناتِهِ ولا ينقصُ من سيئاتِهِ، قد تمَّ على كلِّ عبدٍ عملُه، وتحقَّق عليه جزاؤه. ما هي هذه الآية؟,تفسير
15:00,52,الثاني والعشرون,null,في أي آيةٍ ذَكَرَ الله تعالى كمالَ حلمِهِ وشدَّةَ إمهاله وإنظارِهِ أربابَ الجرائم والذنوب، حيث إنه يُمهلهم ولا يُهملهم، فيجازيهم بحسبِ ما عَلِمَهُ منهم من خيرٍ وشرٍّ؟,تفسير
15:00,53,الثالث والعشرون,null,آية تخبرنا عن حال المكذبين بعد النفخ في الصور، حين يغشاهم الحزن ويُظْهِرونَ الحسرةَ والندم متسائلين عمّن أيقظهم من رقدتهم في القبور، فيُجابون أن هذا الذي وعدهم اللَّه به ووعدتْهم به الرسلُ، فظهر صدقُهم رأي عينٍ. ما هي هذه الآية؟,تفسير
15:00,54,الرابع والعشرون,null,"يخبر الله تعالى عبادَه المسرفينَ الذين اتبعوا ما تَدْعوهم إليه أنفسُهُم من الذُّنوب بسعةِ كرمِهِ، وأن لا ييأسوا منها، فَيُلْقوا بأيديهم إلى التَّهْلُكَة، ولكن عليهم معرفة ربهم بأسمائِهِ الدالَّةِ على كرمِهِ وَجُودِهِ، ويعلَموا أنَّه يَغْفِرُ الذُّنوبَ جميعًا؛ وأنه هو الغفورُ الرحيمُ.
في أي آية ورد ذلك؟",تفسير
15:00,55,الخامس والعشرون,null,اذكر الآية التي ورد فيها أنّ مَن كان يريد أجر الآخرة وثوابها، فآمن بها وصدَّق وسعى لها سعيها، يضاعف له عمله وجزاءه أضعافًا كثيرة، أمّا مَن كانت الدُّنيا هي مقصودَه وغايةَ مطلوبِهِ، فلم يقدِّم لآخرته، ولا رجا ثوابَها، ولم يخشَ عقابَها، فيأخذ نصيبَه الذي قُسِمَ له، ولكنه في الآخرة حُرِم الجنَّة ونعيمها، واستحقَّ النار وجحيمها.,تفسير
15:00,56,السادس والعشرون,null,آية جاء فيها أمرٌ منه تعالى للمؤمنين أن يَنْصُروا الله بالقيام بدينِهِ والدعوة إليه وجهاد أعدائه، والقصد بذلك وجه الله؛ فإنَّهم إذا فعلوا ذلك فإنّه يربط على قلوبهم بالصبر والطمأنينة والثبات، ويصبِّر أجسادهم على ذلك، ويعينُهم على أعدائهم. ما هي هذه الآية؟,تفسير
15:00,57,السابع والعشرون,null,آية ذُكر فيها الغاية التي خَلَقَ الله الجنَّ والإنس لها، وبعث جميعَ الرسل يدعون إليها، وهي عبادتُه المتضمِّنة لمعرفته ومحبَّته والإنابة إليه والإقبال عليه والإعراض عما سواه. ما هي هذه الآية؟,تفسير
15:00,58,الثامن والعشرون,null,"يسبح لله وينقاد لأمره ويتألَّهه ويعبده جميعُ ما في السموات والأرض؛ لأنَّه الكامل الملك، فالجميعُ مماليكه وتحت تدبيره، المعظَّم المنزَّه عن كل آفة ونقص، العزيز القاهر للأشياء كلِّها، الحكيم في خلقه وأمره؛ فهذه الأوصاف العظيمة تدعو إلى عبادة الله وحدَه لا شريك له.
في أي آيةٍ ورد هذا المعنى؟",تفسير
15:00,59,التاسع والعشرون,null,ثلاث آيات بينت لنا وَصفَ طبيعة الإنسان بأنَّه هلوعٌ، يجزع إن أصابه فقرٌ أو مرضٌ أو ذهابُ محبوبٍ له، كما أنه لا يُنْفِقُ مما آتاه الله، ولا يشكر الله على نعمه وبرِّه، فيجزع في الضَّراء ويمنع في السَّراء. ما هي هذه الآيات؟,تفسير
15:00,60,الثلاثون,null,"لا تُسِئْ معاملة اليتيم، ولا يَضِقْ صدرُك عليه، ولا تنهره، بل أكرمه، وأعطه ما تيسَّر، واصنع به كما تحبُّ أن يُصْنَعَ بولدك من بعدك.
في أي آية ورد هذا المعنى؟",تفسير
